LAMMPS data file via write_data, version 29 Sep 2021, timestep = 21

976 atoms
1 atom types

-40 40 xlo xhi
-40 40 ylo yhi
-40 40 zlo zhi

Masses

1 196.96655 # Au

Pair Coeffs # smatb/single

1 2.88 10.35 4.178 0.21 1.818 4.07294 4.98831

Atoms # atomic

928 1 -5.658762778251496 -5.658762778251496 -13.905234083793633 0 0 0
930 1 -2.8573480319490163 -5.671418230690685 -13.987863663311098 0 0 0
932 1 -2.651250757962359e-16 -5.673378243850405 -13.999081143483506 0 0 0
938 1 -5.671418230690685 -2.8573480319490163 -13.987863663311098 0 0 0
940 1 -2.8600153525404024 -2.860015352540401 -14.087757114594687 0 0 0
942 1 -1.2150939291576321e-17 -2.860675495361958 -14.101149459299092 0 0 0
934 1 2.8573480319490154 -5.671418230690684 -13.987863663311098 0 0 0
936 1 5.658762778251497 -5.658762778251497 -13.905234083793635 0 0 0
944 1 2.860015352540401 -2.8600153525404015 -14.087757114594687 0 0 0
946 1 5.671418230690685 -2.857348031949016 -13.987863663311098 0 0 0
948 1 -5.673378243850405 5.022608702563554e-16 -13.999081143483506 0 0 0
950 1 -2.8606754953619586 1.7450163314963822e-16 -14.101149459299092 0 0 0
952 1 -9.75224416182811e-17 2.81909599146513e-16 -14.114826536084744 0 0 0
958 1 -5.671418230690685 2.857348031949017 -13.987863663311098 0 0 0
960 1 -2.860015352540402 2.860015352540402 -14.087757114594687 0 0 0
962 1 -1.246015719425404e-16 2.8606754953619586 -14.101149459299092 0 0 0
968 1 -5.658762778251497 5.658762778251498 -13.905234083793633 0 0 0
970 1 -2.8573480319490168 5.671418230690686 -13.987863663311098 0 0 0
972 1 7.516165628899388e-17 5.673378243850406 -13.999081143483506 0 0 0
954 1 2.860675495361958 2.3675980229093e-16 -14.101149459299092 0 0 0
956 1 5.673378243850405 -8.861593243260881e-17 -13.999081143483506 0 0 0
964 1 2.860015352540401 2.8600153525404024 -14.087757114594687 0 0 0
966 1 5.671418230690685 2.857348031949017 -13.987863663311098 0 0 0
974 1 2.8573480319490168 5.671418230690685 -13.987863663311098 0 0 0
976 1 5.658762778251497 5.658762778251497 -13.905234083793635 0 0 0
630 1 -9.832485318102185 -9.832485318102185 -8.00269906561608 0 0 0
632 1 -7.10510127258227 -10.004414476323312 -8.09332642623812 0 0 0
646 1 -10.004414476323312 -7.105101272582269 -8.09332642623812 0 0 0
648 1 -7.150280217035202 -7.150280217035202 -8.105682140895835 0 0 0
758 1 -8.491011974990606 -8.491011974990604 -10.020791527278199 0 0 0
856 1 -7.08576964364824 -7.085769643648239 -12.00810428940414 0 0 0
