LAMMPS data file via write_data, version 29 Sep 2021, timestep = 21

807 atoms
1 atom types

-40 40 xlo xhi
-40 40 ylo yhi
-40 40 zlo zhi

Masses

1 196.96655

Pair Coeffs # smatb/single

1 2.88 10.35 4.178 0.21 1.818 4.07294 4.98831

Atoms # atomic

777 1 -4.231032418741063 -4.231032418741065 -13.887769630391187 0 0 0
779 1 -1.4284235586355782 -4.240004403034861 -13.964668400122182 0 0 0
785 1 -4.240004403034861 -1.4284235586355785 -13.964668400122184 0 0 0
787 1 -1.4285549964654694 -1.4285549964654705 -14.055715322532558 0 0 0
781 1 1.4284235586355776 -4.240004403034863 -13.964668400122182 0 0 0
783 1 4.231032418741064 -4.231032418741065 -13.887769630391185 0 0 0
789 1 1.4285549964654694 -1.42855499646547 -14.055715322532558 0 0 0
791 1 4.240004403034862 -1.4284235586355787 -13.964668400122182 0 0 0
793 1 -4.240004403034862 1.4284235586355776 -13.964668400122182 0 0 0
795 1 -1.4285549964654691 1.4285549964654685 -14.05571532253256 0 0 0
801 1 -4.231032418741063 4.231032418741062 -13.887769630391187 0 0 0
803 1 -1.4284235586355778 4.240004403034861 -13.964668400122182 0 0 0
797 1 1.42855499646547 1.4285549964654687 -14.055715322532558 0 0 0
799 1 4.2400044030348605 1.4284235586355771 -13.964668400122182 0 0 0
805 1 1.4284235586355778 4.2400044030348605 -13.964668400122182 0 0 0
807 1 4.231032418741062 4.231032418741062 -13.887769630391185 0 0 0
557 1 -8.482108337915882 -8.482108337915882 -8.010051646045993 0 0 0
655 1 -7.076515297620939 -7.07651529762094 -10.007703905399211 0 0 0
559 1 -5.696339607921713 -8.581991470885665 -8.097610557799076 0 0 0
561 1 -2.846828696707097 -8.612276496116587 -8.102810985229707 0 0 0
657 1 -4.283049407071526 -7.168701270054012 -10.096304726236516 0 0 0
659 1 -1.4221749680939402 -7.187625664283806 -10.099251816167301 0 0 0
563 1 3.1454798390655395e-16 -8.625659673012464 -8.108311525131498 0 0 0
565 1 2.846828696707097 -8.612276496116587 -8.102810985229707 0 0 0
567 1 5.696339607921712 -8.581991470885665 -8.097610557799076 0 0 0
661 1 1.422174968093941 -7.187625664283806 -10.0992518161673 0 0 0
663 1 4.283049407071526 -7.168701270054011 -10.096304726236514 0 0 0
569 1 8.482108337915882 -8.482108337915882 -8.010051646045994 0 0 0
665 1 7.076515297620938 -7.076515297620938 -10.007703905399211 0 0 0
571 1 -8.581991470885665 -5.696339607921713 -8.097610557799076 0 0 0
585 1 -8.612276496116587 -2.8468286967070973 -8.102810985229706 0 0 0
