LAMMPS data file via write_data, version 29 Sep 2021, timestep = 36

1086 atoms
1 atom types

-40 40 xlo xhi
-40 40 ylo yhi
-40 40 zlo zhi

Masses

1 196.96655

Pair Coeffs # smatb/single

1 2.88 10.35 4.178 0.21 1.818 4.07294 4.98831

Atoms # atomic

1 1 -1.135431693352445e-06 -1.2780858426627942e-06 -14.220243391369848 0 0 0
412 1 -7.163354914800826 -9.85947037325564 -7.143365049609101 0 0 0
556 1 -8.096899835041818 -7.179080424150485 -7.221874478121623 0 0 0
272 1 -5.728614264242686 -7.884727566654021 -8.582861126181788 0 0 0
279 1 -2.8870566136007136 -7.945511055023527 -8.662640034791687 0 0 0
286 1 -1.658213936880197e-05 -7.957836474539443 -8.668872429067338 0 0 0
418 1 -4.325671758974606 -9.919049757080531 -7.221874396503356 0 0 0
424 1 -1.441781972202524 -9.93637375821695 -7.232822583186439 0 0 0
293 1 2.887023651980716 -7.945522512955338 -8.662640120540503 0 0 0
300 1 5.728581878877199 -7.884750186534833 -8.58286119422074 0 0 0
430 1 1.4417416056710217 -9.93637939658409 -7.232822628928312 0 0 0
436 1 4.325631677568366 -9.919066704316405 -7.221874546574603 0 0 0
442 1 7.163315465251463 -9.859498368838342 -7.143365117035282 0 0 0
448 1 8.096870603935926 -7.179112619574473 -7.221874481544356 0 0 0
398 1 -7.5683570564999645 -2.4590915370562874 -8.66887241928561 0 0 0
544 1 -9.895587792233075 -1.6992919638897446 -7.2328226849159325 0 0 0
550 1 -9.00453574485023 -4.441687819465699 -7.232822589194531 0 0 0
2 1 -1.0544312466052951e-06 -1.2014896654518387e-06 -11.525854724434325 0 0 0
3 1 -9.893752918306757e-07 -1.1158330880928424e-06 -8.653660556390758 0 0 0
12 1 -1.4216811534596705 -1.9567676381340902 -12.897749967318555 0 0 0
13 1 -1.4467091022390863 -1.9912155752710106 -10.122712589984168 0 0 0
14 1 -1.439993969208475 -1.9819730191417984 -7.2315539412386345 0 0 0
62 1 -2.857552031568103 -3.9330659852332417 -11.460236164392548 0 0 0
63 1 -2.880474298787905 -3.9646157551977286 -8.689326529797203 0 0 0
71 1 -9.000493772560132e-06 -3.9793431966752064 -11.530339891873076 0 0 0
72 1 -8.931287867189006e-06 -4.00201193502746 -8.708661204196064 0 0 0
143 1 -3.7845826748199194 -1.229677669845996 -11.530339923601783 0 0 0
144 1 -3.806141975786023 -1.236682526152901 -8.708661191686533 0 0 0
152 1 -4.293078193507934 -5.9088899554782675 -10.023577937136368 0 0 0
153 1 -4.31589650132655 -5.940296670287287 -7.248019220329243 0 0 0
