LAMMPS data file via write_data, version 29 Sep 2021, timestep = 16

348 atoms
1 atom types

-40 40 xlo xhi
-40 40 ylo yhi
-40 40 zlo zhi

Masses

1 196.96655

Pair Coeffs # smatb/single

1 2.88 10.35 4.178 0.21 1.818 4.07294 4.98831

Atoms # atomic

9 1 -1.420423653618702 -1.9550383207466808 -8.58780940246011 0 0 0
16 1 1.4204218548771308 -1.955044270868104 -8.587808988532114 0 0 0
37 1 -2.298287536956468 0.7467681828133821 -8.587809126733426 0 0 0
1 1 2.8329951068456375e-06 2.408012470679356e-06 -9.909374614141278 0 0 0
23 1 2.2982965262586803 0.7467581358645884 -8.587809173871008 0 0 0
30 1 7.809787811181079e-06 2.4165698934539477 -8.587809226294722 0 0 0
179 1 -5.700615538794728 -7.846192282018219 -4.184227241073298 0 0 0
183 1 -2.889912895400837 -7.919470069871072 -4.342642337368248 0 0 0
187 1 -1.1840828332940562e-05 -7.9071140661393935 -4.368294704133764 0 0 0
191 1 2.8898899878701774 -7.919481023384723 -4.342641602592203 0 0 0
195 1 5.7005932947167794 -7.84621445510658 -4.184225880684319 0 0 0
104 1 -4.292070332678937 -5.907504098018279 -5.6952875749767795 0 0 0
255 1 -6.63885039275883 -5.195695789362 -4.3426424435489865 0 0 0
44 1 -2.854794269562723 -3.929271550892485 -7.149487047903991 0 0 0
45 1 -2.876627783415256 -3.9593231408955587 -4.367944061201143 0 0 0
109 1 -1.4477478433012312 -5.947224023983437 -5.7918537368988305 0 0 0
50 1 -4.379827323778046e-06 -3.9707172349369904 -7.220136516920115 0 0 0
51 1 -4.0392884885190484e-06 -3.9885201382668467 -4.386795418075499 0 0 0
56 1 2.854785766772173 -3.9292832183285227 -7.1494861561061835 0 0 0
57 1 2.8766200991322246 -3.959334506332414 -4.367943390608229 0 0 0
114 1 1.4477321902292244 -5.947229661362845 -5.79185345071851 0 0 0
119 1 4.292055258014277 -5.9075212263844294 -5.695286399607049 0 0 0
199 1 6.6388392825394975 -5.195722027033849 -4.342641369863627 0 0 0
251 1 -7.520116749748513 -2.443414382000812 -4.368294731269681 0 0 0
98 1 -3.7763786552925662 -1.2270087140692256 -7.220136645338114 0 0 0
99 1 -3.793310364199336 -1.2325100153029274 -4.386795464173041 0 0 0
169 1 -6.103525559740773 -0.4608958010196216 -5.791853538463474 0 0 0
174 1 -5.208778691999635 -3.2146632122104717 -5.79185392388185 0 0 0
10 1 -1.4447152972711526 -1.9884728900137012 -5.804522633428055 0 0 0
17 1 1.444714317783703 -1.9884788458258686 -5.804522275306142 0 0 0
